line_id,file_name,prob_output,accurate
1400,K1pv046participant_window.wav,"{""window"": 1.00000000000004, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
1401,K1dd105participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 2.3043354485030832e-09}",0
1402,K1lm045participant_chip.wav,"{""chip"": 0.0009820018470169042, ""ship"": 0.001000089095915041, ""run"": 0.0, ""one"": 0.0009841249300622133}",0
1403,K1so041participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
1404,K1TEST1participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0004547049474935099, ""red"": 0.0, ""leg"": 0.0017746662466966497}",1
1405,K1pb304participant_leg.wav,"{""fan"": 0.0011498078804008985, ""sand"": 0.0, ""red"": 0.0009613417875637037, ""leg"": 0.0004756343062045976}",0
1406,K1lt112participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
1407,K1pe055participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
1408,K1cc044participant_thumb.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",0
1409,K1so068participant_chick.wav,"{""chick"": 1.00000000000004, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0}",1
1410,K1cc044participant_ramp.wav,"{""ramp"": 0.0006565916331987992, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0005818288971590906}",1
1411,K1pb318participant_sun.wav,"{""thumb"": 0.0, ""sun"": 0.004194080503473244, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.06909850537717144}",1
1412,K1cc056participant_socks.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",0
1413,K1cc056participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
1414,K1pe154participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 1.0000000001311402}",1
1415,K1cc014participant_thumb.wav,"{""thumb"": 0.08679239481146146, ""sun"": 0.0008763202519178572, ""ring"": 0.0, ""wing"": 0.0}",1
1416,K1AM166participant_thumb.wav,"{""thumb"": 0.000571932924571421, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",1
1417,K1jh011participant_chip.wav,"{""chip"": 1.00000000000004, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",1
1418,K1lt045participant_leg.wav,"{""fan"": 0.0, ""sand"": 1.7974548189853099e-07, ""red"": 4.1494540973806704e-07, ""leg"": 0.9997156032936713}",1
1419,K1lm045participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
1420,K1so053participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0018262371287881452, ""lamp"": 0.0}",1
1421,K1lm081participant_thumb.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",0
1422,K1lt307participant_window.wav,"{""window"": 1.000000055342846, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
1423,K1pv016participant_lock.wav,"{""chick"": 0.0, ""sick"": 6.775169480370758e-07, ""rock"": 0.00011043597036815453, ""lock"": 0.9994266742466136, ""loch"": 3.3511741756672613e-07, ""locke"": 0.0}",1
1424,K1lt141participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004}",0
1425,K1dd092participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 1.00000000000004}",1
1426,K1cb103participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0009442945921657748, ""leg"": 0.00300653612081137}",1
1427,K1so112participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
1428,K1cb132participant_chip.wav,"{""chip"": 0.0027405570927646005, ""ship"": 0.0009408437850224007, ""run"": 0.00047043451503005326, ""one"": 0.001013295630099665}",1
1429,K1pv046participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
1430,K1qq021participant_sand.wav,"{""fan"": 0.0, ""sand"": 1.00000000000004, ""red"": 0.0, ""leg"": 0.0}",1
1431,K1so041participant_thumb.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",0
1432,K1so083participant_fan.wav,"{""fan"": 0.0009291598714666943, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
1433,K1lt332participant_ship.wav,"{""chip"": 0.0, ""ship"": 1.00000000000004, ""run"": 0.0, ""one"": 0.0}",1
1434,K1pe077participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0005354357293703435, ""zoo"": 0.0011805980591529665, ""lamp"": 0.0}",1
1435,K1cb024participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
1436,K1so112participant_chick.wav,"{""chick"": 1.00000000000004, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0}",1
1437,K1cc035participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 1.00000000000004, ""one"": 0.0}",1
1438,K1cc056participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
1439,K1cb103participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",0
1440,K1cb024participant_thumb.wav,"{""thumb"": 0.0, ""sun"": 0.0009518238529423267, ""ring"": 0.0, ""wing"": 0.0004765558361244746}",0
1441,K1pv016participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",0
1442,K1so041participant_socks.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",0
1443,K1SB174participant_sun.wav,"{""thumb"": 8.694797096610986e-05, ""sun"": 0.0006266876306965065, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.80432293877848}",1
1444,K1pe022participant_rock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 1.00000000000004, ""lock"": 0.0}",1
1445,K1dd044participant_chick.wav,"{""chick"": 1.00000000000004, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0}",1
1446,K1so095participant_window.wav,"{""window"": 1.00000000000004, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
1447,K1lm081participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 1.00000000000004, ""lamp"": 0.0}",1
1448,K1lt057participant_chick.wav,"{""chick"": 1.0000000002344345, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0}",1
1449,K1so011participant_chip.wav,"{""chip"": 1.00000000000004, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",1
1450,K1lt141participant_wing.wav,"{""wing"": 0.05654222752630468, ""ring"": 0.0015060211382037357, ""sun"": 0.0, ""thumb"": 0.0}",1
1451,K1so011participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 1.00000000000004, ""loch"": 0.0, ""locke"": 1.999999994411214e-15}",1
1452,K1pb212participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
1453,K1cc067participant_fan.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
1454,K1qq021participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 1.00000000000004, ""zoo"": 0.0, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",1
1455,K1KM243participant_wing.wav,"{""wing"": 1.00000000000004, ""ring"": 0.0, ""sun"": 0.0, ""thumb"": 0.0}",1
1456,K1lm081participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 1.00000000000004, ""loch"": 0.0, ""locke"": 1.999999994411214e-15}",1
1457,K1EB212participant_sand.wav,"{""fan"": 0.0, ""sand"": 1.00000000000004, ""red"": 0.0, ""leg"": 0.0}",1
1458,K1lt057participant_thumb.wav,"{""thumb"": 0.0004830150424898711, ""sun"": 0.0009843906443647494, ""ring"": 0.0, ""wing"": 0.0}",0
1459,K1qq011participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 1.00000000000004, ""loch"": 0.0, ""locke"": 1.999999994411214e-15}",1
1460,K1pe131participant_thumb.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",0
1461,K1so112participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 1.00000000000004}",1
1462,K1zz301participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
1463,K1so083participant_thumb.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",0
1464,K1zz501participant_sun.wav,"{""thumb"": 0.0, ""sun"": 1.00000000000004, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.0}",1
1465,K1pe125participant_rock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 2.5881553620242616e-14, ""lock"": 3.285327099464853e-08}",0
1466,K1cb011participant_fan.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
1467,K1cb011participant_chip.wav,"{""chip"": 1.00000000000004, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",1
1468,K1pv038participant_sun.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.0}",0
1469,K1lt017participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 1.840134750078496e-05, ""zoo"": 0.037302016417893116, ""lamp"": 0.0}",1
1470,K1lm031participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
1471,K1cb024participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",0
1472,K1pe154participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0005567151548382347, ""zoo"": 0.02198573377798952, ""lamp"": 0.0}",1
1473,K1zz301participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
1474,K1dd033participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 1.00000000000004, ""lamp"": 0.0}",1
1475,K1So022participant_sick.wav,"{""chick"": 0.00022126175687801078, ""sick"": 0.9817075141676295, ""rock"": 9.548888039098726e-06, ""lock"": 0.0}",1
1476,K1lt045participant_ramp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",0
1477,K1so068participant_sand.wav,"{""fan"": 0.0, ""sand"": 1.00000000000004, ""red"": 0.0, ""leg"": 0.0}",1
1478,K1pb016participant_fan.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
1479,K1cb132participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.9999928746709065, ""one"": 4.8009707324903546e-06}",1
1480,K1cb103participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
1481,K1cb038participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0005421276645380336, ""lamp"": 0.0}",1
1482,K1pv016participant_chip.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0010152229768951586}",0
1483,K1so112participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
1484,K1so068participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004}",0
1485,K1pe044participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
1486,K1lt017participant_wing.wav,"{""wing"": 0.0074120766898461, ""ring"": 0.0015751481533506093, ""sun"": 0.0, ""thumb"": 0.0}",1
1487,K1so095participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
1488,K1pv038participant_wing.wav,"{""wing"": 0.00021974468604878176, ""ring"": 0.9997802263947211, ""sun"": 0.0, ""thumb"": 0.0}",0
1489,K1MW013participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
1490,K1TK017participant_leg.wav,"{""fan"": 0.0009655860687884251, ""sand"": 0.0, ""red"": 0.00045901065715329596, ""leg"": 0.0009468709270379004}",0
1491,K1lt112participant_ring.wav,"{""ring"": 0.0031136172296183946, ""wing"": 0.0009590578916390359, ""thumb"": 0.0, ""sun"": 0.0}",1
1492,K1cb011participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",0
1493,K1cb038participant_fox.wav,"{""window"": 0.0, ""fox"": 0.9530480594496903, ""socks"": 2.8826896560198385e-05, ""rainbow"": 0.0, ""sox"": 0.0}",1
1494,K1lt214participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",0
1495,K1OS013participant_sun.wav,"{""thumb"": 0.0, ""sun"": 0.0009148423373954119, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.0010011940351364907}",1
1496,K1dd052participant_chip.wav,"{""chip"": 0.0011529259784655572, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0009946850882410255}",1
1497,K1pe011participant_ship.wav,"{""chip"": 0.0005467278089713185, ""ship"": 0.003315201384396521, ""run"": 0.0, ""one"": 0.000970455283272385}",1
1498,K1qq111participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0009582583311309248}",1
1499,K1pe154participant_sand.wav,"{""fan"": 0.0, ""sand"": 0.9999999906797723, ""red"": 0.0, ""leg"": 0.0}",1
1500,K1pe154participant_fan.wav,"{""fan"": 0.0010768157333124354, ""sand"": 0.0004605398402566178, ""red"": 0.0004593112686395108, ""leg"": 0.0}",1
1501,K1lt247participant_rock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 1.00000000000004}",0
1502,K1pv023participant_thumb.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",0
1503,K1lt133participant_wing.wav,"{""wing"": 1.00000000000004, ""ring"": 0.0, ""sun"": 0.0, ""thumb"": 0.0}",1
1504,K1dd105participant_sun.wav,"{""thumb"": 0.0, ""sun"": 0.0017620973865283055, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.026371377995556396}",1
1505,K1pe162participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.00046686905902301176, ""leg"": 0.0}",0
1506,K1pe147participant_chick.wav,"{""chick"": 1.00000000000004, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0}",1
1507,K1lt112participant_ship.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",0
1508,K1pv046participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0011032137281425083}",1
1509,K1pb318participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 1.2714939382111772e-11, ""lock"": 0.9999999798281791, ""loch"": 0.0, ""locke"": 0.0}",1
1510,K1zz017participant_ramp.wav,"{""ramp"": 1.00000000000004, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",1
1511,K1So022participant_sand.wav,"{""fan"": 0.0, ""sand"": 1.00000000000004, ""red"": 0.0, ""leg"": 0.0}",1
1512,K1dd114participant_sun.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0, ""son"": 1.00000006409319}",1
1513,K1lt045participant_wing.wav,"{""wing"": 0.0, ""ring"": 0.0, ""sun"": 0.0, ""thumb"": 0.0}",0
1514,K1lt236participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
1515,K1TK017participant_ship.wav,"{""chip"": 0.0, ""ship"": 1.00000000000004, ""run"": 0.0, ""one"": 0.0}",1
1516,K1pe044participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
1517,K1pe044participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.000633192194560417}",1
1518,K1lt038participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 1.00000000000004}",1
1519,K1lt307participant_socks.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",0
1520,K1zz017participant_ship.wav,"{""chip"": 0.0, ""ship"": 1.00000000000004, ""run"": 0.0, ""one"": 0.0}",1
1521,K1pe022participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
1522,K1lm018participant_red.wav,"{""fan"": 0.0, ""sand"": 3.886666415828576e-07, ""red"": 0.9992008910892209, ""leg"": 0.0}",1
1523,K1cb011participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
1524,K1dd033participant_ship.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.001018604622763326, ""one"": 0.002766112386404369}",0
1525,K1so112participant_fan.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
1526,K1lt236participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 1.00000000000004}",1
1527,K1lm052participant_sand.wav,"{""fan"": 4.390370423693398e-12, ""sand"": 1.0000000007909124, ""red"": 1.366502627054579e-11, ""leg"": 0.0}",1
1528,K1lt133participant_ramp.wav,"{""ramp"": 0.9999940395710211, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 3.451738421139412e-08}",1
1529,K1lm045participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
1530,K1so011participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0017319759157058856, ""zoo"": 0.0006647943013042506, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",1
1531,K1pe077participant_chip.wav,"{""chip"": 1.00000000000004, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",1
1532,K1so036participant_fan.wav,"{""fan"": 0.7156664245236041, ""sand"": 0.00027193861536311886, ""red"": 0.000130275769814749, ""leg"": 0.0}",1
1533,K1so068participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
1534,K1lm018participant_sand.wav,"{""fan"": 0.0, ""sand"": 1.00000000000004, ""red"": 0.0, ""leg"": 0.0}",1
1535,K1lt214researcher_thumb.wav,"{""thumb"": 0.013666071505216799, ""sun"": 0.0004955292066758866, ""ring"": 0.0, ""wing"": 0.0}",1
1536,K1dd114participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
1537,K1cb132participant_window.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",0
1538,K1dd114participant_fox.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",0
1539,K1so095participant_sand.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",0
1540,K1lm018participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
1541,K1pe077participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
1542,K1pb016participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
1543,K1cc023participant_wing.wav,"{""wing"": 0.0, ""ring"": 1.00000000000004, ""sun"": 0.0, ""thumb"": 0.0}",0
1544,K1MW013participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",0
1545,K1pb016participant_chick.wav,"{""chick"": 1.00000000000004, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0}",1
1546,K1SB174participant_wing.wav,"{""wing"": 0.0, ""ring"": 0.0, ""sun"": 0.0, ""thumb"": 0.0}",0
1547,K1pe154participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
1548,K1pe147participant_chip.wav,"{""chip"": 1.00000000000004, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",1
1549,K1zz501participant_ring.wav,"{""ring"": 1.00000000000004, ""wing"": 0.0, ""thumb"": 0.0, ""sun"": 0.0}",1
1550,K1lt133participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 1.00000000000004}",1
1551,K1dd073participant_ring.wav,"{""ring"": 0.0, ""wing"": 0.0, ""thumb"": 0.0, ""sun"": 0.0}",0
1552,K1WA246participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
1553,K1AM166participant_ring.wav,"{""ring"": 1.00000000000004, ""wing"": 0.0, ""thumb"": 0.0, ""sun"": 0.0}",1
1554,K1pv016participant_chick.wav,"{""chick"": 0.0011045308629859926, ""sick"": 0.0011398261250423485, ""rock"": 0.0010517255554687338, ""lock"": 0.0010659422089708877}",0
1555,K1cb038participant_window.wav,"{""window"": 1.00000000000004, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
1556,K1xl011participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",0
1557,K1cc067participant_sand.wav,"{""fan"": 0.0, ""sand"": 1.00000000000004, ""red"": 0.0, ""leg"": 0.0}",1
1558,K1AM166participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0005212270881715489, ""zoo"": 0.050818502524449194, ""lamp"": 0.0}",1
1559,K1cb024participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0, ""loch"": 0.0, ""locke"": 0.0}",0
1560,K1so083participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.0000000004969236, ""rock"": 0.0, ""lock"": 0.0}",1
1561,K1SB174participant_ship.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0004700398762934288, ""one"": 0.0009508541614545634}",0
1562,K1lt038participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 1.00000000000004, ""loch"": 0.0, ""locke"": 1.999999994411214e-15}",1
1563,K1lt021participant_ramp.wav,"{""ramp"": 0.9999996423722806, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 1.9376157153239473e-09}",1
1564,K1cb116participant_window.wav,"{""window"": 1.00000000000004, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
1565,K1so011participant_socks.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",0
1566,K1lt141participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
1567,K1sp611participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 1.00000000000004, ""lamp"": 0.0}",1
1568,K1cb103participant_thumb.wav,"{""thumb"": 0.0005477616792063767, ""sun"": 0.003562683855518255, ""ring"": 0.0, ""wing"": 0.0}",0
1569,K1so112participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 1.00000000000004, ""loch"": 0.0, ""locke"": 1.999999994411214e-15}",1
1570,K1cc067participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
1571,K1so083participant_sun.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.0014290160520557056}",1
1572,K1cc067participant_rock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.05576351920050928, ""lock"": 0.0030846152734668245}",1
1573,K1lt311participant_fan.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
1574,K1TEST1participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
1575,K1pe131participant_wing.wav,"{""wing"": 0.0023836688975839536, ""ring"": 0.0014567451684374196, ""sun"": 0.0, ""thumb"": 0.0004788724177177666}",1
1576,K1lt247participant_socks.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",0
1577,K1cb103participant_window.wav,"{""window"": 1.00000000000004, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
1578,K1cc014participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
1579,K1so104participant_ship.wav,"{""chip"": 0.0, ""ship"": 1.00000000000004, ""run"": 0.0, ""one"": 0.0}",1
1580,K1lt057participant_window.wav,"{""window"": 1.0000000000000389, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
1581,K1lt057participant_sand.wav,"{""fan"": 0.00046236747557937236, ""sand"": 0.0004622393979316687, ""red"": 0.0, ""leg"": 0.0}",0
1582,K1pv023participant_ramp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",0
1583,K1pb304participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
1584,K1lt045participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",0
1585,K1WA246participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",0
1586,K1so095participant_ring.wav,"{""ring"": 1.00000000000004, ""wing"": 0.0, ""thumb"": 0.0, ""sun"": 0.0}",1
